10.0,0.0,0.0,10.0,10.0,0.0
10.0,10.0,0.0,5.626546782652505,10.0,0.0
5.626546782652505,10.0,0.0,5.50950762829731,9.584406351801094,0.0
5.50950762829731,9.584406351801094,0.0,9.094591901163785,0.0,0.0
9.094591901163785,0.0,0.0,10.0,0.0,0.0
10.0,0.0,0.0,10.0,0.0,1.4535027418792195
10.0,0.0,1.4535027418792195,10.0,4.027588221592213,3.6250691722491175
10.0,4.027588221592213,3.6250691722491175,10.0,10.0,2.8258234852017106
10.0,10.0,2.8258234852017106,10.0,10.0,0.0
10.0,10.0,0.0,10.0,0.0,0.0
10.0,0.0,0.0,9.094591901163785,0.0,0.0
9.094591901163785,0.0,0.0,9.667585008862174,0.0,1.4234263925373685
9.667585008862174,0.0,1.4234263925373685,10.0,0.0,1.4535027418792195
10.0,0.0,1.4535027418792195,10.0,0.0,0.0
10.0,0.0,1.4535027418792195,9.667585008862174,0.0,1.4234263925373685
9.667585008862174,0.0,1.4234263925373685,9.100557557597977,3.479820234477719,3.2483474773910057
9.100557557597977,3.479820234477719,3.2483474773910057,10.0,4.027588221592213,3.6250691722491175
10.0,4.027588221592213,3.6250691722491175,10.0,0.0,1.4535027418792195
10.0,10.0,0.0,10.0,10.0,2.8258234852017106
10.0,10.0,2.8258234852017106,6.160508230194207,10.0,0.9047782166601461
6.160508230194207,10.0,0.9047782166601461,5.626546782652505,10.0,0.0
5.626546782652505,10.0,0.0,10.0,10.0,0.0
5.967116476935264,9.327449737534199,0.8980195428592543,5.50950762829731,9.584406351801094,0.0
5.50950762829731,9.584406351801094,0.0,5.626546782652505,10.0,0.0
5.626546782652505,10.0,0.0,6.160508230194207,10.0,0.9047782166601461
6.160508230194207,10.0,0.9047782166601461,5.967116476935264,9.327449737534199,0.8980195428592543
5.967116476935264,9.327449737534199,0.8980195428592543,9.100557557597977,3.479820234477719,3.2483474773910057
9.100557557597977,3.479820234477719,3.2483474773910057,9.667585008862174,0.0,1.4234263925373685
9.667585008862174,0.0,1.4234263925373685,9.094591901163785,0.0,0.0
9.094591901163785,0.0,0.0,5.50950762829731,9.584406351801094,0.0
5.50950762829731,9.584406351801094,0.0,5.967116476935264,9.327449737534199,0.8980195428592543
5.967116476935264,9.327449737534199,0.8980195428592543,6.160508230194207,10.0,0.9047782166601461
6.160508230194207,10.0,0.9047782166601461,10.0,10.0,2.8258234852017106
10.0,10.0,2.8258234852017106,10.0,4.027588221592213,3.6250691722491175
10.0,4.027588221592213,3.6250691722491175,9.100557557597977,3.479820234477719,3.2483474773910057
9.100557557597977,3.479820234477719,3.2483474773910057,5.967116476935264,9.327449737534199,0.8980195428592543
0.0,3.6760372865639654,6.498640267750227,0.0,5.691958200380658,0.0
0.0,5.691958200380658,0.0,0.6837035457215629,5.531990967744498,0.0
0.6837035457215629,5.531990967744498,0.0,2.5956183747859365,3.507785043272836,5.083296886192416
2.5956183747859365,3.507785043272836,5.083296886192416,0.0,3.6760372865639654,6.498640267750227
0.0,3.6760372865639654,6.498640267750227,0.0,0.0,8.286090708012424
0.0,0.0,8.286090708012424,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.691958200380658,0.0
0.0,5.691958200380658,0.0,0.0,3.6760372865639654,6.498640267750227
0.0,3.6760372865639654,6.498640267750227,2.5956183747859365,3.507785043272836,5.083296886192416
2.5956183747859365,3.507785043272836,5.083296886192416,5.77769754320094,0.0,4.953509605926524
5.77769754320094,0.0,4.953509605926524,0.0,0.0,8.286090708012424
0.0,0.0,8.286090708012424,0.0,3.6760372865639654,6.498640267750227
5.705038792684244,0.0,0.0,5.77769754320094,0.0,4.953509605926524
5.77769754320094,0.0,4.953509605926524,2.5956183747859365,3.507785043272836,5.083296886192416
2.5956183747859365,3.507785043272836,5.083296886192416,0.6837035457215629,5.531990967744498,0.0
0.6837035457215629,5.531990967744498,0.0,5.705038792684244,0.0,0.0
5.705038792684244,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.286090708012424
0.0,0.0,8.286090708012424,5.77769754320094,0.0,4.953509605926524
5.77769754320094,0.0,4.953509605926524,5.705038792684244,0.0,0.0
5.705038792684244,0.0,0.0,0.6837035457215629,5.531990967744498,0.0
0.6837035457215629,5.531990967744498,0.0,0.0,5.691958200380658,0.0
0.0,5.691958200380658,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.705038792684244,0.0,0.0
5.70503879268424,0.0,0.0,0.6837035457215626,5.531990967744498,0.0
0.6837035457215626,5.531990967744498,0.0,2.5956183747859374,3.507785043272835,5.083296886192417
